"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URLimage","Input.MinAcceptNumber","Answer.comment","Answer.labelData","Approve","Reject"
"30QQTY5GMKK8GBQQ1O3SQ2QYCPVU7Q","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:29 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:29 PST 2017","","","3HMVI3QICJSE8ISNCBOAGW0I1381YP","A15NNYXDLCI2SR","Approved","Sat Jan 28 03:07:20 PST 2017","Sat Jan 28 03:08:22 PST 2017","Tue Jan 31 03:08:22 PST 2017","2017-01-31 11:09:02 UTC","","","62","100% (219/219)","100% (219/219)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC08010.JPG","0","Put your OPTIONAL comments here","{}"
"30QQTY5GMKK8GBQQ1O3SQ2QYCPVU7Q","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:29 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:29 PST 2017","","","3QUO65DNQUOIN1FJ8CPWP77DYQMUOM","A771BLWJLMWYY","Approved","Sun Jan 29 00:23:22 PST 2017","Sun Jan 29 00:23:28 PST 2017","Wed Feb 01 00:23:28 PST 2017","2017-02-01 08:24:02 UTC","","","6","100% (156/156)","100% (156/156)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC08010.JPG","0","Put your OPTIONAL comments here","{}"
"30Z7M1Q8UYKS1GHB5OE741AZG69A8H","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:28 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:28 PST 2017","","","3DH6GAKTYYPB3EDVKMX28QKUEJBYZ3","A2K56J9POYUFCA","Approved","Sun Jan 29 21:52:08 PST 2017","Sun Jan 29 21:52:29 PST 2017","Wed Feb 01 21:52:29 PST 2017","2017-02-02 05:53:02 UTC","","","21","100% (216/216)","100% (216/216)","100% (194/194)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07919.JPG","0","Put your OPTIONAL comments here","{}"
"30Z7M1Q8UYKS1GHB5OE741AZG69A8H","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:28 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:28 PST 2017","","","3SBEHTYCWN3P8OOLKI9G8VH4I5JIYY","A15NNYXDLCI2SR","Approved","Sat Jan 28 04:22:59 PST 2017","Sat Jan 28 04:23:52 PST 2017","Tue Jan 31 04:23:52 PST 2017","2017-01-31 12:24:02 UTC","","","53","100% (219/219)","100% (219/219)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07919.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[5487,5813,5813,5487],'pts_y':[587,587,953,953],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':5487,'lasty':953,'selectedControlPoint':-1}]"
"30Z7M1Q8UYKS1GHB5OE741AZG69A8H","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:28 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:28 PST 2017","","","3WT783CTPBH2ID9AIGZAPHL8KRWBCP","A771BLWJLMWYY","Approved","Sat Jan 28 23:32:35 PST 2017","Sat Jan 28 23:32:51 PST 2017","Tue Jan 31 23:32:51 PST 2017","2017-02-01 07:33:02 UTC","","","16","100% (156/156)","100% (156/156)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07919.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[2267,1867,1867,2267],'pts_y':[1527,1527,2047,2047],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':2267,'lasty':2047,'selectedControlPoint':-1},{'obj_name':'','pts_x':[5833,5493,5493,5833],'pts_y':[580,580,880,880],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':5833,'lasty':880,'selectedControlPoint':-1}]"
"30ZKOOGW2W6AQGXQ635SPRNR203A1X","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:25 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:25 PST 2017","","","3F6HPJW4JD0H8YFJGE600IP7I2CW2U","A2K56J9POYUFCA","Approved","Sun Jan 29 21:31:12 PST 2017","Sun Jan 29 21:31:24 PST 2017","Wed Feb 01 21:31:24 PST 2017","2017-02-02 05:32:02 UTC","","","12","100% (216/216)","100% (216/216)","100% (194/194)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07924.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[920,1407,1407,920],'pts_y':[2747,2747,3133,3133],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':920,'lasty':3133,'selectedControlPoint':-1}]"
"30ZKOOGW2W6AQGXQ635SPRNR203A1X","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:25 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:25 PST 2017","","","3LS2AMNW5FQQV882R35RF6AOV5GOQB","A771BLWJLMWYY","Approved","Sat Jan 28 23:45:56 PST 2017","Sat Jan 28 23:46:32 PST 2017","Tue Jan 31 23:46:32 PST 2017","2017-02-01 07:47:02 UTC","","","36","100% (156/156)","100% (156/156)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07924.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[27,533,533,27],'pts_y':[780,780,1220,1220],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':27,'lasty':1220,'selectedControlPoint':-1},{'obj_name':'','pts_x':[1333,973,973,1333],'pts_y':[2800,2800,3120,3120],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':1333,'lasty':3120,'selectedControlPoint':-1},{'obj_name':'','pts_x':[5120,5980,5980,5120],'pts_y':[1180,1180,2447,2447],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':5120,'lasty':2447,'selectedControlPoint':-1}]"
"30ZKOOGW2W6AQGXQ635SPRNR203A1X","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:25 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:25 PST 2017","","","3Z7VU45IPYHED82S8XQTU39K7XDZ1F","A15NNYXDLCI2SR","Approved","Sat Jan 28 06:24:29 PST 2017","Sat Jan 28 06:24:55 PST 2017","Tue Jan 31 06:24:55 PST 2017","2017-01-31 14:25:02 UTC","","","26","100% (219/219)","100% (219/219)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07924.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[5467,5993,5993,5467],'pts_y':[1187,1187,2467,2467],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':5467,'lasty':2467,'selectedControlPoint':-1},{'obj_name':'','pts_x':[987,1347,1347,987],'pts_y':[2753,2753,3113,3113],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':987,'lasty':3113,'selectedControlPoint':-1}]"
"3126F2F5F83GXLX47AI4M6VGQV7PEB","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:30 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:30 PST 2017","","","39JEC7537U1HRR7GNXQAQTFFNJ0VC3","A15NNYXDLCI2SR","Approved","Sat Jan 28 08:13:59 PST 2017","Sat Jan 28 08:15:26 PST 2017","Tue Jan 31 08:15:26 PST 2017","2017-01-31 16:16:02 UTC","","","87","100% (219/219)","100% (219/219)","0% (0/0)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07910.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[1827,3747,3747,1827],'pts_y':[1173,1173,2520,2520],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':1827,'lasty':2520,'selectedControlPoint':-1},{'obj_name':'','pts_x':[387,1820,1820,387],'pts_y':[2607,2607,3847,3847],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':387,'lasty':3847,'selectedControlPoint':-1},{'obj_name':'','pts_x':[3853,5193,5193,3853],'pts_y':[460,460,1433,1433],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':3853,'lasty':1433,'selectedControlPoint':-1}]"
"3126F2F5F83GXLX47AI4M6VGQV7PEB","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:30 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:30 PST 2017","","","3LOTDFNYA7Z19SRV49L7K1JWR4YFWA","A3QZMGTVA4VO44","Approved","Fri Jan 27 08:41:02 PST 2017","Fri Jan 27 08:43:03 PST 2017","Mon Jan 30 08:43:03 PST 2017","2017-01-30 16:44:02 UTC","","","121","100% (21/21)","100% (21/21)","100% (12/12)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07910.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[1927,3787,3787,1927],'pts_y':[1087,1087,2360,2360],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':1927,'lasty':2360,'selectedControlPoint':-1},{'obj_name':'','pts_x':[267,1360,1360,267],'pts_y':[2607,2607,3700,3700],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':267,'lasty':3700,'selectedControlPoint':-1},{'obj_name':'','pts_x':[3820,3820,3820,3820],'pts_y':[340,340,387,387],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':3820,'lasty':387,'selectedControlPoint':-1},{'obj_name':'','pts_x':[3820,3820,3820,3820],'pts_y':[407,407,427,427],'isRectangle':1,'anno_id':3,'is_selected':0,'lastx':3820,'lasty':427,'selectedControlPoint':-1},{'obj_name':'','pts_x':[5000,3860,3860,5000],'pts_y':[1140,1140,120,120],'isRectangle':1,'anno_id':4,'is_selected':1,'lastx':4747,'lasty':227,'selectedControlPoint':3}]"
"3126F2F5F83GXLX47AI4M6VGQV7PEB","3NKVIC4SHJ12DPHQAW831ODT0TYNBN","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.03","Fri Jan 27 07:53:30 PST 2017","3","BatchId:2667541;OriginalHitTemplateId:920937336;","300","259200","Fri Feb 03 07:53:30 PST 2017","","","3ON104KXQKWRBCU6KSPOTXM52FJ4W7","A1LZWU72K42V92","Approved","Sat Jan 28 04:47:08 PST 2017","Sat Jan 28 04:47:47 PST 2017","Tue Jan 31 04:47:47 PST 2017","2017-01-31 12:48:02 UTC","","","39","100% (215/215)","100% (215/215)","100% (73/73)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_12_2016/DSC07910.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[3960,3960,3960,3960],'pts_y':[427,427,427,427],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':3960,'lasty':427,'selectedControlPoint':-1},{'obj_name':'','pts_x':[3960,3960,3960,3960],'pts_y':[427,427,427,427],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':3960,'lasty':427,'selectedControlPoint':-1},{'obj_name':'','pts_x':[3960,5033,5033,3960],'pts_y':[420,420,547,547],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':3960,'lasty':547,'selectedControlPoint':-1},{'obj_name':'','pts_x':[5007,5007,5007,5007],'pts_y':[533,533,533,533],'isRectangle':1,'anno_id':3,'is_selected':0,'lastx':5007,'lasty':533,'selectedControlPoint':-1},{'obj_name':'','pts_x':[5007,3827,3827,5007],'pts_y':[533,533,1240,1240],'isRectangle':1,'anno_id':4,'is_selected':0,'lastx':5007,'lasty':1240,'selectedControlPoint':-1},{'obj_name':'','pts_x':[1900,3727,3727,1900],'pts_y':[1167,1167,2407,2407],'isRectangle':1,'anno_id':5,'is_selected':0,'lastx':1900,'lasty':2407,'selectedControlPoint':-1},{'obj_name':'','pts_x':[347,1433,1433,347],'pts_y':[2620,2620,3573,3573],'isRectangle':1,'anno_id':6,'is_selected':0,'lastx':347,'lasty':3573,'selectedControlPoint':-1}]"
