"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URLimage","Input.MinAcceptNumber","Answer.comment","Answer.labelData","Approve","Reject"
"3XBXDSS888JZC09NANFPTE731USXLB","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:27 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:27 PST 2017","","","3PEIJLRY6TTI9EIG43RTQ8J3VTBWX3","A1AZAC9CPBEP6K","Approved","Mon Feb 13 09:52:28 PST 2017","Mon Feb 13 09:52:39 PST 2017","Wed Feb 15 09:52:39 PST 2017","2017-02-15 17:53:30 UTC","","","11","100% (404/404)","100% (404/404)","100% (404/404)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_09_2016/split/DSC05863_0.JPG","0","Put your OPTIONAL comments here","{}"
"3XBXDSS888JZC09NANFPTE731USXLB","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:27 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:27 PST 2017","","","3QHK8ZVMIMIVLH3GVTS9S0BVEJKLBR","A2K56J9POYUFCA","Approved","Mon Feb 13 09:58:40 PST 2017","Mon Feb 13 09:59:46 PST 2017","Wed Feb 15 09:59:46 PST 2017","2017-02-15 18:00:30 UTC","","","66","100% (216/216)","100% (216/216)","100% (194/194)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_09_2016/split/DSC05863_0.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[2857,2997,2997,2857],'pts_y':[10,10,163,163],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':2857,'lasty':163,'selectedControlPoint':-1},{'obj_name':'','pts_x':[590,810,810,590],'pts_y':[30,30,207,207],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':590,'lasty':207,'selectedControlPoint':-1}]"
"3087LXLJ6MG5FITGL0NKPNF8URLF0T","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3AAPLD8UCCHTV7E74U4W02OA39HTHO","AG0X3PQK2FWQJ","Approved","Mon Feb 13 10:58:48 PST 2017","Mon Feb 13 10:59:55 PST 2017","Wed Feb 15 10:59:55 PST 2017","2017-02-15 19:00:32 UTC","","","67","100% (820/820)","100% (820/820)","100% (820/820)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00330_41.JPG","0","Put your OPTIONAL comments here","{}"
"3087LXLJ6MG5FITGL0NKPNF8URLF0T","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3LYA37P8IQNK1BLYATG8D0YGPKFBKG","A34M93NJC830DP","Approved","Mon Feb 13 15:01:00 PST 2017","Mon Feb 13 15:02:44 PST 2017","Wed Feb 15 15:02:44 PST 2017","2017-02-15 23:03:30 UTC","","","104","100% (630/630)","100% (630/630)","100% (629/629)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00330_41.JPG","0","Put your OPTIONAL comments here","{}"
"3087LXLJ6MG5FITGL0NKPNF8URLF0T","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3NOKK93PR18FME58OY7VGDRW8JDEEE","A1FP3SH704X01V","Approved","Mon Feb 13 12:45:14 PST 2017","Mon Feb 13 12:45:26 PST 2017","Wed Feb 15 12:45:26 PST 2017","2017-02-15 20:45:30 UTC","","","12","100% (647/647)","100% (647/647)","100% (647/647)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00330_41.JPG","0","Put your OPTIONAL comments here","{}"
"3SSN80MU8COOSUR5PN3OEEUOCUNXK8","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:27 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:27 PST 2017","","","3IQ1VMJRYTKV15XF0IPNSG0UW7OA9U","A1FP3SH704X01V","Approved","Mon Feb 13 10:53:26 PST 2017","Mon Feb 13 10:54:14 PST 2017","Wed Feb 15 10:54:14 PST 2017","2017-02-15 18:54:30 UTC","","","48","100% (647/647)","100% (647/647)","100% (647/647)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00352_46.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[701,788,788,701],'pts_y':[127,127,209,209],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':701,'lasty':209,'selectedControlPoint':-1},{'obj_name':'','pts_x':[211,1,1,211],'pts_y':[872,872,775,775],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':211,'lasty':775,'selectedControlPoint':-1}]"
"3SSN80MU8COOSUR5PN3OEEUOCUNXK8","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:27 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:27 PST 2017","","","3JJVG1YBEBXHJS0V36C2BBFYSTH5BK","AG0X3PQK2FWQJ","Approved","Mon Feb 13 09:26:11 PST 2017","Mon Feb 13 09:27:51 PST 2017","Wed Feb 15 09:27:51 PST 2017","2017-02-15 17:28:30 UTC","","","100","100% (820/820)","100% (820/820)","100% (820/820)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00352_46.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[698,801,801,698],'pts_y':[128,128,212,212],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':698,'lasty':212,'selectedControlPoint':-1},{'obj_name':'','pts_x':[147,3,3,147],'pts_y':[710,710,871,871],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':147,'lasty':871,'selectedControlPoint':-1},{'obj_name':'','pts_x':[136,358,358,136],'pts_y':[751,751,880,880],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':136,'lasty':880,'selectedControlPoint':-1}]"
"3SSN80MU8COOSUR5PN3OEEUOCUNXK8","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:27 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:27 PST 2017","","","3VE8AYVF8MXQJRVD66516LGA9HAF8E","A2K56J9POYUFCA","Approved","Mon Feb 13 09:32:35 PST 2017","Mon Feb 13 09:33:32 PST 2017","Wed Feb 15 09:33:32 PST 2017","2017-02-15 17:34:30 UTC","","","57","100% (216/216)","100% (216/216)","100% (194/194)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00352_46.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[700,819,819,700],'pts_y':[127,127,218,218],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':700,'lasty':218,'selectedControlPoint':-1},{'obj_name':'','pts_x':[0,290,290,0],'pts_y':[744,744,881,881],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':0,'lasty':881,'selectedControlPoint':-1}]"
"3IH9TRB0FBZPWYGOIRX56PBAFBK1IA","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","33CID57104TQIMZ3G0D3AHDJQR8L31","A1FP3SH704X01V","Approved","Mon Feb 13 10:09:32 PST 2017","Mon Feb 13 10:10:03 PST 2017","Wed Feb 15 10:10:03 PST 2017","2017-02-15 18:10:30 UTC","","","31","100% (647/647)","100% (647/647)","100% (647/647)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00351_13.JPG","0","Put your OPTIONAL comments here","{}"
"3IH9TRB0FBZPWYGOIRX56PBAFBK1IA","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3E1QT0TDFP9ATIX37EBM9IT2P938IZ","A2K56J9POYUFCA","Approved","Mon Feb 13 09:37:45 PST 2017","Mon Feb 13 09:38:32 PST 2017","Wed Feb 15 09:38:32 PST 2017","2017-02-15 17:39:30 UTC","","","47","100% (216/216)","100% (216/216)","100% (194/194)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00351_13.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[25,193,193,25],'pts_y':[1,1,68,68],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':25,'lasty':68,'selectedControlPoint':-1},{'obj_name':'','pts_x':[911,990,990,911],'pts_y':[3,3,118,118],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':911,'lasty':118,'selectedControlPoint':-1}]"
"3IH9TRB0FBZPWYGOIRX56PBAFBK1IA","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3FDJT1UU748ICV4P9JPVAEYOFNU5K8","A34M93NJC830DP","Approved","Mon Feb 13 10:03:38 PST 2017","Mon Feb 13 10:03:50 PST 2017","Wed Feb 15 10:03:50 PST 2017","2017-02-15 18:04:30 UTC","","","12","100% (630/630)","100% (630/630)","100% (629/629)","http://server.genobyte.us/ethan/weed_cover_images/flyTerra_2016_08_19/split/DSC00351_13.JPG","0","Put your OPTIONAL comments here","{}"
"3DTJ4WT8BDFABPZAUJG6D4XU0XPEZ2","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","351SEKWQS0H86WJL91KUN3EKH9PMD4","A34M93NJC830DP","Approved","Mon Feb 13 10:21:35 PST 2017","Mon Feb 13 10:22:04 PST 2017","Wed Feb 15 10:22:04 PST 2017","2017-02-15 18:22:30 UTC","","","29","100% (630/630)","100% (630/630)","100% (629/629)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_10_2016/flight_1/split/IMG_2210_0.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[1298,1443,1443,1298],'pts_y':[103,103,273,273],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':1298,'lasty':273,'selectedControlPoint':-1},{'obj_name':'','pts_x':[1275,1425,1425,1275],'pts_y':[1330,1330,1478,1478],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':1275,'lasty':1478,'selectedControlPoint':-1},{'obj_name':'','pts_x':[8,143,143,8],'pts_y':[1410,1410,1493,1493],'isRectangle':1,'anno_id':2,'is_selected':0,'lastx':8,'lasty':1493,'selectedControlPoint':-1},{'obj_name':'','pts_x':[1895,1985,1985,1895],'pts_y':[3,3,128,128],'isRectangle':1,'anno_id':3,'is_selected':0,'lastx':1895,'lasty':128,'selectedControlPoint':-1}]"
"3DTJ4WT8BDFABPZAUJG6D4XU0XPEZ2","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3F6KKYWMNB1EOE4LL2ZU0I3KMZGDNC","AG0X3PQK2FWQJ","Approved","Mon Feb 13 13:09:16 PST 2017","Mon Feb 13 13:09:56 PST 2017","Wed Feb 15 13:09:56 PST 2017","2017-02-15 21:10:30 UTC","","","40","100% (820/820)","100% (820/820)","100% (820/820)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_10_2016/flight_1/split/IMG_2210_0.JPG","0","Put your OPTIONAL comments here","[{'obj_name':'','pts_x':[1190,1465,1465,1190],'pts_y':[1283,1283,1490,1490],'isRectangle':1,'anno_id':0,'is_selected':0,'lastx':1190,'lasty':1490,'selectedControlPoint':-1},{'obj_name':'','pts_x':[1875,1980,1980,1875],'pts_y':[135,135,23,23],'isRectangle':1,'anno_id':1,'is_selected':0,'lastx':1875,'lasty':23,'selectedControlPoint':-1}]"
"3DTJ4WT8BDFABPZAUJG6D4XU0XPEZ2","3590L785WCG8V8F2YOLKZCW68YFJNC","Mark positions of grassy weeds in image of cornfield","Draw boxes around weeds in small aerial images of cornfield","Agriculture","$0.05","Mon Feb 13 09:04:13 PST 2017","3","BatchId:2685854;OriginalHitTemplateId:920937336;","300","172800","Thu Feb 23 09:04:13 PST 2017","","","3KRVW3HTZNLE8L236RFJI20KICUMST","A1AZAC9CPBEP6K","Approved","Mon Feb 13 09:43:41 PST 2017","Mon Feb 13 09:43:51 PST 2017","Wed Feb 15 09:43:51 PST 2017","2017-02-15 17:44:30 UTC","","","10","100% (404/404)","100% (404/404)","100% (404/404)","http://server.genobyte.us/ethan/weed_cover_images/goreLab_08_10_2016/flight_1/split/IMG_2210_0.JPG","0","Put your OPTIONAL comments here","{}"
